symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
ATOM,2017-01-27 00:00:00+00:00,5.71,5.85,5.68,5.68,2375,5.71,5.85,5.68,5.68,2375,0.0,1.0
ATOM,2017-01-30 00:00:00+00:00,5.76,5.77,5.71,5.71,983,5.76,5.77,5.71,5.71,983,0.0,1.0
ATOM,2017-01-31 00:00:00+00:00,6.25,6.25,5.6071,5.6071,8733,6.25,6.25,5.6071,5.6071,8733,0.0,1.0
ATOM,2017-02-01 00:00:00+00:00,5.94,6.12,5.775,6.12,3691,5.94,6.12,5.775,6.12,3691,0.0,1.0
ATOM,2017-02-02 00:00:00+00:00,5.73,5.87,5.62,5.62,4111,5.73,5.87,5.62,5.62,4111,0.0,1.0
ATOM,2017-02-03 00:00:00+00:00,5.73,5.73,5.73,5.73,289,5.73,5.73,5.73,5.73,289,0.0,1.0
ATOM,2017-02-06 00:00:00+00:00,5.79,6.0,5.67,5.67,5798,5.79,6.0,5.67,5.67,5798,0.0,1.0
ATOM,2017-02-07 00:00:00+00:00,5.65,5.818,5.62,5.62,16240,5.65,5.818,5.62,5.62,16240,0.0,1.0
ATOM,2017-02-08 00:00:00+00:00,5.682,5.823,5.62,5.62,2015,5.682,5.823,5.62,5.62,2015,0.0,1.0
ATOM,2017-02-09 00:00:00+00:00,5.8,5.91,5.65,5.65,3716,5.8,5.91,5.65,5.65,3716,0.0,1.0
ATOM,2017-02-10 00:00:00+00:00,5.75,5.83,5.63,5.63,1640,5.75,5.83,5.63,5.63,1640,0.0,1.0
ATOM,2017-02-13 00:00:00+00:00,5.83,5.87,5.7,5.86,1718,5.83,5.87,5.7,5.86,1718,0.0,1.0
ATOM,2017-02-14 00:00:00+00:00,5.68,5.8,5.65,5.65,2373,5.68,5.8,5.65,5.65,2373,0.0,1.0
ATOM,2017-02-15 00:00:00+00:00,5.66,5.8,5.5,5.66,36947,5.66,5.8,5.5,5.66,36947,0.0,1.0
ATOM,2017-02-16 00:00:00+00:00,5.65,5.75,5.52,5.55,11976,5.65,5.75,5.52,5.55,11976,0.0,1.0
ATOM,2017-02-17 00:00:00+00:00,5.65,5.8,5.55,5.69,14344,5.65,5.8,5.55,5.69,14344,0.0,1.0
ATOM,2017-02-21 00:00:00+00:00,5.59,5.7,5.5,5.7,17348,5.59,5.7,5.5,5.7,17348,0.0,1.0
ATOM,2017-02-22 00:00:00+00:00,5.59,5.6,5.5,5.54,2526,5.59,5.6,5.5,5.54,2526,0.0,1.0
ATOM,2017-02-23 00:00:00+00:00,5.61,5.7,5.61,5.64,12630,5.61,5.7,5.61,5.64,12630,0.0,1.0
ATOM,2017-02-24 00:00:00+00:00,5.63,5.64,5.5,5.53,2835,5.63,5.64,5.5,5.53,2835,0.0,1.0
ATOM,2017-02-27 00:00:00+00:00,5.61,5.62,5.54,5.62,1778,5.61,5.62,5.54,5.62,1778,0.0,1.0
ATOM,2017-02-28 00:00:00+00:00,5.78,5.79,5.5,5.754,9207,5.78,5.79,5.5,5.754,9207,0.0,1.0
ATOM,2017-03-01 00:00:00+00:00,5.73,5.8,5.716,5.716,2462,5.73,5.8,5.716,5.716,2462,0.0,1.0
ATOM,2017-03-02 00:00:00+00:00,5.99,6.24,5.77,5.77,4653,5.99,6.24,5.77,5.77,4653,0.0,1.0
ATOM,2017-03-03 00:00:00+00:00,5.98,5.98,5.724,5.724,329,5.98,5.98,5.724,5.724,329,0.0,1.0
ATOM,2017-03-06 00:00:00+00:00,6.25,6.59,5.758,6.0,6495,6.25,6.59,5.758,6.0,6495,0.0,1.0
ATOM,2017-03-07 00:00:00+00:00,6.65,6.97,6.21,6.25,49858,6.65,6.97,6.21,6.25,49858,0.0,1.0
ATOM,2017-03-08 00:00:00+00:00,6.62,6.65,6.5,6.64,4167,6.62,6.65,6.5,6.64,4167,0.0,1.0
ATOM,2017-03-09 00:00:00+00:00,6.65,7.065,6.565,6.8,14719,6.65,7.065,6.565,6.8,14719,0.0,1.0
ATOM,2017-03-10 00:00:00+00:00,6.65,6.9,6.44,6.54,18535,6.65,6.9,6.44,6.54,18535,0.0,1.0
ATOM,2017-03-13 00:00:00+00:00,6.65,6.75,6.44,6.539,9326,6.65,6.75,6.44,6.539,9326,0.0,1.0
ATOM,2017-03-14 00:00:00+00:00,6.79,6.8,6.57,6.65,18311,6.79,6.8,6.57,6.65,18311,0.0,1.0
ATOM,2017-03-15 00:00:00+00:00,7.26,7.64,6.8,6.8,26353,7.26,7.64,6.8,6.8,26353,0.0,1.0
ATOM,2017-03-16 00:00:00+00:00,6.99,7.16,6.8,7.095,15280,6.99,7.16,6.8,7.095,15280,0.0,1.0
ATOM,2017-03-17 00:00:00+00:00,7.1,7.25,6.85,6.97,132705,7.1,7.25,6.85,6.97,132705,0.0,1.0
ATOM,2017-03-20 00:00:00+00:00,7.01,7.24,6.96,7.11,9270,7.01,7.24,6.96,7.11,9270,0.0,1.0
ATOM,2017-03-21 00:00:00+00:00,7.07,7.12,6.768,7.09,12487,7.07,7.12,6.768,7.09,12487,0.0,1.0
ATOM,2017-03-22 00:00:00+00:00,6.83,6.83,6.8,6.8,1432,6.83,6.83,6.8,6.8,1432,0.0,1.0
ATOM,2017-03-23 00:00:00+00:00,6.93,6.93,6.76,6.9,1528,6.93,6.93,6.76,6.9,1528,0.0,1.0
ATOM,2017-03-24 00:00:00+00:00,6.96,6.96,6.925,6.925,416,6.96,6.96,6.925,6.925,416,0.0,1.0
ATOM,2017-03-27 00:00:00+00:00,6.99,6.99,6.852,6.89,641,6.99,6.99,6.852,6.89,641,0.0,1.0
ATOM,2017-03-28 00:00:00+00:00,6.78,7.0,6.75,6.86,7017,6.78,7.0,6.75,6.86,7017,0.0,1.0
ATOM,2017-03-29 00:00:00+00:00,7.07,7.07,6.88,6.88,24029,7.07,7.07,6.88,6.88,24029,0.0,1.0
ATOM,2017-03-30 00:00:00+00:00,7.01,7.01,6.932,7.01,4671,7.01,7.01,6.932,7.01,4671,0.0,1.0
ATOM,2017-03-31 00:00:00+00:00,7.08,7.08,6.75,6.996,28827,7.08,7.08,6.75,6.996,28827,0.0,1.0
ATOM,2017-04-03 00:00:00+00:00,6.99,6.99,6.71,6.71,5010,6.99,6.99,6.71,6.71,5010,0.0,1.0
ATOM,2017-04-04 00:00:00+00:00,6.7,6.9,6.69,6.9,18854,6.7,6.9,6.69,6.9,18854,0.0,1.0
ATOM,2017-04-05 00:00:00+00:00,6.78,6.89,6.6,6.603,20546,6.78,6.89,6.6,6.603,20546,0.0,1.0
ATOM,2017-04-06 00:00:00+00:00,6.76,6.89,6.6,6.89,489,6.76,6.89,6.6,6.89,489,0.0,1.0
ATOM,2017-04-07 00:00:00+00:00,6.68,6.68,6.68,6.68,1956,6.68,6.68,6.68,6.68,1956,0.0,1.0
ATOM,2017-04-10 00:00:00+00:00,6.75,6.75,6.75,6.75,10048,6.75,6.75,6.75,6.75,10048,0.0,1.0
ATOM,2017-04-11 00:00:00+00:00,6.48,6.75,6.48,6.67,14341,6.48,6.75,6.48,6.67,14341,0.0,1.0
ATOM,2017-04-12 00:00:00+00:00,6.29,6.527,6.25,6.527,4688,6.29,6.527,6.25,6.527,4688,0.0,1.0
ATOM,2017-04-13 00:00:00+00:00,6.36,6.45,6.36,6.36,11922,6.36,6.45,6.36,6.36,11922,0.0,1.0
ATOM,2017-04-17 00:00:00+00:00,6.42,6.56,6.35,6.455,2825,6.42,6.56,6.35,6.455,2825,0.0,1.0
ATOM,2017-04-18 00:00:00+00:00,6.5,6.52,6.42,6.44,4414,6.5,6.52,6.42,6.44,4414,0.0,1.0
ATOM,2017-04-19 00:00:00+00:00,6.47,6.49,6.36,6.47,5636,6.47,6.49,6.36,6.47,5636,0.0,1.0
ATOM,2017-04-20 00:00:00+00:00,6.49,6.5,6.36,6.464,14023,6.49,6.5,6.36,6.464,14023,0.0,1.0
ATOM,2017-04-21 00:00:00+00:00,6.39,6.4,6.282,6.3,8269,6.39,6.4,6.282,6.3,8269,0.0,1.0
ATOM,2017-04-24 00:00:00+00:00,6.34,6.39,6.25,6.39,20193,6.34,6.39,6.25,6.39,20193,0.0,1.0
ATOM,2017-04-25 00:00:00+00:00,6.3,6.58,6.24,6.32,102040,6.3,6.58,6.24,6.32,102040,0.0,1.0
ATOM,2017-04-26 00:00:00+00:00,6.05,6.26,5.76,6.25,27408,6.05,6.26,5.76,6.25,27408,0.0,1.0
ATOM,2017-04-27 00:00:00+00:00,6.2,6.45,6.06,6.45,16589,6.2,6.45,6.06,6.45,16589,0.0,1.0
ATOM,2017-04-28 00:00:00+00:00,6.33,6.33,6.02,6.05,4590,6.33,6.33,6.02,6.05,4590,0.0,1.0
ATOM,2017-05-01 00:00:00+00:00,6.1,6.25,6.07,6.25,1060,6.1,6.25,6.07,6.25,1060,0.0,1.0
ATOM,2017-05-02 00:00:00+00:00,6.17,6.285,6.02,6.2,10088,6.17,6.285,6.02,6.2,10088,0.0,1.0
ATOM,2017-05-03 00:00:00+00:00,6.17,6.17,6.05,6.05,20887,6.17,6.17,6.05,6.05,20887,0.0,1.0
ATOM,2017-05-04 00:00:00+00:00,6.12,6.34,6.0,6.11,40371,6.12,6.34,6.0,6.11,40371,0.0,1.0
ATOM,2017-05-05 00:00:00+00:00,6.085,6.16,6.035,6.1,6714,6.085,6.16,6.035,6.1,6714,0.0,1.0
ATOM,2017-05-08 00:00:00+00:00,6.1,6.21,6.1,6.12,8278,6.1,6.21,6.1,6.12,8278,0.0,1.0
ATOM,2017-05-09 00:00:00+00:00,6.01,6.2,5.8,6.081,84356,6.01,6.2,5.8,6.081,84356,0.0,1.0
ATOM,2017-05-10 00:00:00+00:00,5.95,6.05,5.95,6.05,11266,5.95,6.05,5.95,6.05,11266,0.0,1.0
ATOM,2017-05-11 00:00:00+00:00,6.0,6.05,5.8,6.05,8034,6.0,6.05,5.8,6.05,8034,0.0,1.0
ATOM,2017-05-12 00:00:00+00:00,5.94,5.94,5.56,5.9,30283,5.94,5.94,5.56,5.9,30283,0.0,1.0
ATOM,2017-05-15 00:00:00+00:00,5.41,5.953,5.4,5.75,44874,5.41,5.953,5.4,5.75,44874,0.0,1.0
ATOM,2017-05-16 00:00:00+00:00,5.45,5.51,5.301,5.51,3277,5.45,5.51,5.301,5.51,3277,0.0,1.0
ATOM,2017-05-17 00:00:00+00:00,5.356,5.5,5.356,5.5,5283,5.356,5.5,5.356,5.5,5283,0.0,1.0
ATOM,2017-05-18 00:00:00+00:00,5.34,5.402,5.34,5.402,1372,5.34,5.402,5.34,5.402,1372,0.0,1.0
ATOM,2017-05-19 00:00:00+00:00,5.37,5.52,5.25,5.33,14438,5.37,5.52,5.25,5.33,14438,0.0,1.0
ATOM,2017-05-22 00:00:00+00:00,5.36,5.52,5.35,5.52,1635,5.36,5.52,5.35,5.52,1635,0.0,1.0
ATOM,2017-05-23 00:00:00+00:00,5.26,5.347,5.26,5.3,1609,5.26,5.347,5.26,5.3,1609,0.0,1.0
ATOM,2017-05-24 00:00:00+00:00,5.3,5.48,5.25,5.48,5003,5.3,5.48,5.25,5.48,5003,0.0,1.0
ATOM,2017-05-25 00:00:00+00:00,5.11,5.36,5.0,5.36,22962,5.11,5.36,5.0,5.36,22962,0.0,1.0
ATOM,2017-05-26 00:00:00+00:00,5.05,5.275,5.0,5.23,37947,5.05,5.275,5.0,5.23,37947,0.0,1.0
ATOM,2017-05-30 00:00:00+00:00,4.672,5.1,4.6,5.1,25979,4.672,5.1,4.6,5.1,25979,0.0,1.0
ATOM,2017-05-31 00:00:00+00:00,4.63,4.75,4.393,4.59,14929,4.63,4.75,4.393,4.59,14929,0.0,1.0
ATOM,2017-06-01 00:00:00+00:00,4.33,4.59,3.97,4.59,49631,4.33,4.59,3.97,4.59,49631,0.0,1.0
ATOM,2017-06-02 00:00:00+00:00,4.102,4.52,4.08,4.21,15727,4.102,4.52,4.08,4.21,15727,0.0,1.0
ATOM,2017-06-05 00:00:00+00:00,4.17,4.38,4.15,4.3,3676,4.17,4.38,4.15,4.3,3676,0.0,1.0
ATOM,2017-06-06 00:00:00+00:00,4.15,4.49,4.13,4.39,5835,4.15,4.49,4.13,4.39,5835,0.0,1.0
ATOM,2017-06-07 00:00:00+00:00,4.2,4.35,4.034,4.19,17509,4.2,4.35,4.034,4.19,17509,0.0,1.0
ATOM,2017-06-08 00:00:00+00:00,4.2,4.5,4.2,4.4,13002,4.2,4.5,4.2,4.4,13002,0.0,1.0
ATOM,2017-06-09 00:00:00+00:00,4.26,4.49,4.25,4.49,9763,4.26,4.49,4.25,4.49,9763,0.0,1.0
ATOM,2017-06-12 00:00:00+00:00,4.32,4.33,4.16,4.32,25480,4.32,4.33,4.16,4.32,25480,0.0,1.0
ATOM,2017-06-13 00:00:00+00:00,4.25,4.326,4.2,4.25,65813,4.25,4.326,4.2,4.25,65813,0.0,1.0
ATOM,2017-06-14 00:00:00+00:00,4.25,4.25,4.16,4.2,30820,4.25,4.25,4.16,4.2,30820,0.0,1.0
ATOM,2017-06-15 00:00:00+00:00,4.31,4.31,4.161,4.169,20036,4.31,4.31,4.161,4.169,20036,0.0,1.0
ATOM,2017-06-16 00:00:00+00:00,4.31,4.31,4.25,4.31,16247,4.31,4.31,4.25,4.31,16247,0.0,1.0
ATOM,2017-06-19 00:00:00+00:00,4.26,4.263,4.25,4.263,6159,4.26,4.263,4.25,4.263,6159,0.0,1.0
ATOM,2017-06-20 00:00:00+00:00,4.4,4.5,4.33,4.33,23073,4.4,4.5,4.33,4.33,23073,0.0,1.0
ATOM,2017-06-21 00:00:00+00:00,4.44,4.44,4.2,4.2,10756,4.44,4.44,4.2,4.2,10756,0.0,1.0
ATOM,2017-06-22 00:00:00+00:00,4.28,4.283,4.28,4.281,723,4.28,4.283,4.28,4.281,723,0.0,1.0
ATOM,2017-06-23 00:00:00+00:00,4.42,4.46,4.22,4.33,26864,4.42,4.46,4.22,4.33,26864,0.0,1.0
ATOM,2017-06-26 00:00:00+00:00,4.31,4.48,4.3,4.48,9061,4.31,4.48,4.3,4.48,9061,0.0,1.0
ATOM,2017-06-27 00:00:00+00:00,4.4,4.439,4.4,4.435,1423,4.4,4.439,4.4,4.435,1423,0.0,1.0
ATOM,2017-06-28 00:00:00+00:00,4.32,4.35,4.26,4.35,18604,4.32,4.35,4.26,4.35,18604,0.0,1.0
ATOM,2017-06-29 00:00:00+00:00,4.32,4.32,4.32,4.32,10,4.32,4.32,4.32,4.32,10,0.0,1.0
ATOM,2017-06-30 00:00:00+00:00,4.261,4.263,4.26,4.26,2563,4.261,4.263,4.26,4.26,2563,0.0,1.0
ATOM,2017-07-03 00:00:00+00:00,4.261,4.261,4.261,4.261,0,4.261,4.261,4.261,4.261,0,0.0,1.0
ATOM,2017-07-05 00:00:00+00:00,4.3,4.4,4.25,4.26,9848,4.3,4.4,4.25,4.26,9848,0.0,1.0
ATOM,2017-07-06 00:00:00+00:00,4.33,4.4756,4.33,4.43,5214,4.33,4.4756,4.33,4.43,5214,0.0,1.0
ATOM,2017-07-07 00:00:00+00:00,4.21,4.36,4.15,4.36,44453,4.21,4.36,4.15,4.36,44453,0.0,1.0
ATOM,2017-07-10 00:00:00+00:00,4.403,4.403,4.338,4.4,910,4.403,4.403,4.338,4.4,910,0.0,1.0
ATOM,2017-07-11 00:00:00+00:00,4.23,4.35,4.19,4.19,8421,4.23,4.35,4.19,4.19,8421,0.0,1.0
ATOM,2017-07-12 00:00:00+00:00,4.33,4.47,4.25,4.3,12137,4.33,4.47,4.25,4.3,12137,0.0,1.0
ATOM,2017-07-13 00:00:00+00:00,4.5,4.5,4.25,4.25,20206,4.5,4.5,4.25,4.25,20206,0.0,1.0
ATOM,2017-07-14 00:00:00+00:00,4.73,4.75,4.38,4.38,15919,4.73,4.75,4.38,4.38,15919,0.0,1.0
ATOM,2017-07-17 00:00:00+00:00,4.85,4.85,4.74,4.74,7615,4.85,4.85,4.74,4.74,7615,0.0,1.0
ATOM,2017-07-18 00:00:00+00:00,4.99,4.99,4.46,4.79,65150,4.99,4.99,4.46,4.79,65150,0.0,1.0
ATOM,2017-07-19 00:00:00+00:00,5.16,5.279,4.95,4.97,29355,5.16,5.279,4.95,4.97,29355,0.0,1.0
ATOM,2017-07-20 00:00:00+00:00,5.22,5.259,5.099,5.15,4411,5.22,5.259,5.099,5.15,4411,0.0,1.0
ATOM,2017-07-21 00:00:00+00:00,5.21,5.31,5.14,5.14,11419,5.21,5.31,5.14,5.14,11419,0.0,1.0
ATOM,2017-07-24 00:00:00+00:00,5.18,5.31,5.15,5.23,9348,5.18,5.31,5.15,5.23,9348,0.0,1.0
ATOM,2017-07-25 00:00:00+00:00,5.1,5.22,5.05,5.15,21083,5.1,5.22,5.05,5.15,21083,0.0,1.0
ATOM,2017-07-26 00:00:00+00:00,5.1,5.21,5.06,5.2,8585,5.1,5.21,5.06,5.2,8585,0.0,1.0
ATOM,2017-07-27 00:00:00+00:00,5.06,5.07,4.75,5.07,2000,5.06,5.07,4.75,5.07,2000,0.0,1.0
ATOM,2017-07-28 00:00:00+00:00,4.88,5.09,4.49,4.624,8162,4.88,5.09,4.49,4.624,8162,0.0,1.0
ATOM,2017-07-31 00:00:00+00:00,4.85,4.96,4.68,4.81,12811,4.85,4.96,4.68,4.81,12811,0.0,1.0
ATOM,2017-08-01 00:00:00+00:00,4.86,4.91,4.85,4.91,5169,4.86,4.91,4.85,4.91,5169,0.0,1.0
ATOM,2017-08-02 00:00:00+00:00,4.9,4.96,4.588,4.9,12243,4.9,4.96,4.588,4.9,12243,0.0,1.0
ATOM,2017-08-03 00:00:00+00:00,4.96,5.039,4.9,4.95,11287,4.96,5.039,4.9,4.95,11287,0.0,1.0
ATOM,2017-08-04 00:00:00+00:00,4.91,4.96,4.9,4.96,3882,4.91,4.96,4.9,4.96,3882,0.0,1.0
ATOM,2017-08-07 00:00:00+00:00,5.09,5.09,4.78,4.918,2231,5.09,5.09,4.78,4.918,2231,0.0,1.0
ATOM,2017-08-08 00:00:00+00:00,4.91,4.91,4.81,4.81,2548,4.91,4.91,4.81,4.81,2548,0.0,1.0
ATOM,2017-08-09 00:00:00+00:00,4.7,4.8728,4.7,4.8728,2817,4.7,4.8728,4.7,4.8728,2817,0.0,1.0
ATOM,2017-08-10 00:00:00+00:00,4.32,4.66,4.25,4.66,167668,4.32,4.66,4.25,4.66,167668,0.0,1.0
ATOM,2017-08-11 00:00:00+00:00,4.56,4.638,4.315,4.55,37794,4.56,4.638,4.315,4.55,37794,0.0,1.0
ATOM,2017-08-14 00:00:00+00:00,4.68,4.754,4.343,4.54,23847,4.68,4.754,4.343,4.54,23847,0.0,1.0
ATOM,2017-08-15 00:00:00+00:00,4.7224,4.7982,4.6,4.69,33702,4.7224,4.7982,4.6,4.69,33702,0.0,1.0
ATOM,2017-08-16 00:00:00+00:00,4.56,4.69,4.53,4.69,6189,4.56,4.69,4.53,4.69,6189,0.0,1.0
ATOM,2017-08-17 00:00:00+00:00,4.37,4.59,4.37,4.59,1775,4.37,4.59,4.37,4.59,1775,0.0,1.0
ATOM,2017-08-18 00:00:00+00:00,4.91,5.0,4.27,4.4,47316,4.91,5.0,4.27,4.4,47316,0.0,1.0
ATOM,2017-08-21 00:00:00+00:00,4.97,5.064,4.81,4.99,18521,4.97,5.064,4.81,4.99,18521,0.0,1.0
ATOM,2017-08-22 00:00:00+00:00,4.58,4.91,4.57,4.9,4772,4.58,4.91,4.57,4.9,4772,0.0,1.0
ATOM,2017-08-23 00:00:00+00:00,4.44,4.5,4.36,4.5,40113,4.44,4.5,4.36,4.5,40113,0.0,1.0
ATOM,2017-08-24 00:00:00+00:00,4.45,4.45,4.364,4.39,16280,4.45,4.45,4.364,4.39,16280,0.0,1.0
ATOM,2017-08-25 00:00:00+00:00,4.389,4.44,4.32,4.41,22487,4.389,4.44,4.32,4.41,22487,0.0,1.0
ATOM,2017-08-28 00:00:00+00:00,4.25,4.39,4.25,4.39,20504,4.25,4.39,4.25,4.39,20504,0.0,1.0
ATOM,2017-08-29 00:00:00+00:00,4.25,4.27,4.25,4.25,20365,4.25,4.27,4.25,4.25,20365,0.0,1.0
ATOM,2017-08-30 00:00:00+00:00,4.17,4.32,4.17,4.31,8013,4.17,4.32,4.17,4.31,8013,0.0,1.0
ATOM,2017-08-31 00:00:00+00:00,4.12,4.23,4.12,4.15,5677,4.12,4.23,4.12,4.15,5677,0.0,1.0
ATOM,2017-09-01 00:00:00+00:00,4.3,4.3348,4.0,4.05,48279,4.3,4.3348,4.0,4.05,48279,0.0,1.0
ATOM,2017-09-05 00:00:00+00:00,4.79,4.93,4.18,4.2,57204,4.79,4.93,4.18,4.2,57204,0.0,1.0
ATOM,2017-09-06 00:00:00+00:00,4.68,4.78,4.52,4.78,21763,4.68,4.78,4.52,4.78,21763,0.0,1.0
ATOM,2017-09-07 00:00:00+00:00,4.72,4.73,4.34,4.5,53668,4.72,4.73,4.34,4.5,53668,0.0,1.0
ATOM,2017-09-08 00:00:00+00:00,4.72,4.73,3.73,4.55,54365,4.72,4.73,3.73,4.55,54365,0.0,1.0
ATOM,2017-09-11 00:00:00+00:00,5.39,5.63,4.25,4.69,83359,5.39,5.63,4.25,4.69,83359,0.0,1.0
ATOM,2017-09-12 00:00:00+00:00,6.11,6.27,5.34,5.467,83657,6.11,6.27,5.34,5.467,83657,0.0,1.0
ATOM,2017-09-13 00:00:00+00:00,6.2,6.2,5.02,5.82,50314,6.2,6.2,5.02,5.82,50314,0.0,1.0
ATOM,2017-09-14 00:00:00+00:00,6.0,6.22,5.74,6.1,46284,6.0,6.22,5.74,6.1,46284,0.0,1.0
ATOM,2017-09-15 00:00:00+00:00,5.08,6.0073,5.08,5.95,134438,5.08,6.0073,5.08,5.95,134438,0.0,1.0
